ECG_R_Peaks,ECG_P_Peaks,ECG_Q_Peaks,ECG_S_Peaks,ECG_T_Peaks,QRS,RR Interval
7.061397945,0.07804657,-1.288515574,-0.999342889,-0.105726161,15,297
6.512185294,-0.039457879,-1.399549313,-0.935426439,-0.125263357,15,217
7.853397878,0.479574236,-0.854475847,-0.860713024,-0.453066316,14,290
8.375465824,0.400020738,-1.187225941,-1.136798921,-0.126843329,20,293
7.891772185,0.501687414,-1.389290104,-0.963014478,-0.13744823,15,284
7.306891104,0.362309644,-1.324131122,-0.856554393,-0.0516017,15,284
7.087854767,0.736447114,-1.335547648,-0.675180191,0.179999468,18,290
7.523538226,0.54939573,-1.07925115,-0.701207618,-0.077302494,15,288
7.439664957,0.68400184,-1.456699687,-0.510085017,0.358218864,18,298
7.301859537,0.61470262,-0.861505371,-0.565389287,0.157651545,17,308
7.377626739,0.811997084,-0.42609953,-0.524658739,0.582857121,15,289
7.415344383,0.242807081,-0.442122179,-0.501416649,0.249406181,14,288
8.347071215,0.547333462,-0.688849555,-0.495359956,0.522998803,14,281
7.043764323,0.110373256,-1.286631856,-0.83938868,-0.048762223,19,307
7.830323255,0.523058639,-1.395797069,-0.951099628,-0.234903895,17,302
8.339346466,0.82996601,-1.253326547,0.062743376,0.332843656,16,290
8.043070307,0.822766189,-1.061606401,-0.545264274,0.324157371,15,207
7.09225604,0.770130019,-1.028238808,-1.158449791,0.058672339,17,346
7.389210917,0.547496376,-0.958390078,-0.614693957,0.23711126,16,300
8.480726626,0.70345648,-1.334020395,-0.844898272,0.625117647,16,292
7.922858182,0.798754818,-1.241602298,-0.904922769,0.208043048,17,302
8.148982817,0.371862186,-1.419733434,-0.565959749,0.258886333,19,309
7.392920749,0.907255968,-1.043827209,-0.505866828,0.090405454,15,296
7.787918251,0.744696354,-0.924803415,-1.293431539,0.241815584,19,287
6.775673054,0.649462841,-0.921369264,-0.62765148,-0.282398882,16,293
6.378852371,0.366612116,-1.313916661,-1.07467962,-0.112324543,15,312
6.862070217,0.29827451,-1.189693965,-0.91575886,-0.153965737,16,303
8.673719058,0.890282526,-0.780263666,-1.199491829,0.508558849,21,296
7.777209251,0.894334331,-0.644370748,-0.559842012,0.493255279,16,297
7.646571746,0.586346528,-1.570252954,-0.950445031,-0.316127511,16,281
6.753727613,-0.147324646,-1.389774261,-0.93122809,-0.180537182,16,289
7.481222914,0.386676273,-1.21929628,-0.852917593,-0.269159258,16,303
7.399473555,0.339079048,-0.65043858,-0.599103704,-0.019802469,15,305
7.10876646,0.747693601,-1.251307193,-0.341108589,-0.105307156,17,283
6.778536188,0.538850638,-1.271181298,-0.775604852,-0.181376613,15,292
7.713266199,0.541737187,-0.949108232,-0.505903455,-0.030008674,15,285
7.62328024,0.64133989,-1.258424046,-0.485749708,-0.047682154,15,285
6.800826164,0.610170462,-1.175333602,-1.019596112,0.115737099,16,282
7.04043803,0.209310834,-2.118546198,-1.020682452,-0.334776053,15,285
6.117574768,-0.007152506,-1.794137603,-1.54207283,-0.661895277,14,281
6.515319613,-0.246237117,-1.653480801,-1.203228609,-0.400984605,15,283
7.53141103,0.12400288,-1.359557015,-1.39313295,-0.245083997,16,292
6.719361238,0.140634771,-1.642027392,-1.333043835,-0.482893864,17,287
7.531337505,0.2382349,-1.336997689,-1.005923942,-0.246445613,16,276
7.974951702,0.92023292,-0.7068762,-0.584116947,-0.114591017,16,298
6.523928689,0.524218159,-1.153607156,-1.22868475,-0.21860054,16,286
6.833702291,0.447923638,-1.432002937,-0.961230571,-0.791371669,15,279
7.54110932,0.373029858,-1.381905196,-1.002140266,-0.22932816,14,287
8.281275634,1.04687256,-1.019695818,-0.470939216,0.310502647,15,279
8.651271655,0.594468347,-0.644096582,-0.506806823,-0.089789358,19,289
6.655378136,0.029750042,-1.141400889,-1.273290484,-0.269330439,15,285
6.441329966,-0.077226315,-1.279657395,-1.297655609,-0.187804999,14,283
7.173558263,0.610259287,-0.969807258,-0.767694739,-0.351635749,15,283
6.340990499,0.354472713,-1.558291598,-1.247511234,-0.526644484,15,280
7.199964124,-0.0887802,-1.524232369,-1.15136428,-0.183546226,17,305
6.337877297,0.119675826,-1.602867384,-0.972766801,-0.10350793,16,296
6.962600369,0.035239231,-1.462557817,-1.030290541,-0.28682008,16,294
6.237891103,-0.217675771,-2.234007429,-1.115937095,-0.727968364,18,279
6.678408405,-0.041401353,-1.349171706,-1.481148439,-0.527253622,16,285
7.005265601,0.373649383,-1.738177737,-1.309103623,-0.387475109,19,281
6.587487541,0.236335426,-1.752787179,-1.228277024,-0.3771644,15,287
5.853057617,-0.435856391,-2.075159736,-1.648507387,-1.114992407,17,303
8.159362884,0.597861747,-0.956325662,-0.184826353,0.080659974,17,295
7.551740108,0.814624582,-1.036088872,-0.625431588,0.40419087,15,273
7.173196941,0.390227944,-1.444438526,-1.183220802,-0.330457663,16,281
7.411288394,0.414401609,-1.412973014,-0.550977711,0.163601251,17,291
8.638288061,0.860753259,-1.005014998,0.044193161,0.436774885,15,288
7.898895629,0.914678642,-1.254979363,-0.447255636,-0.05765359,16,360
7.643994676,0.69374569,-0.846849155,-0.818001307,-0.114297597,15,296
7.144087583,0.212253574,-1.269282617,-1.138188676,-0.174214803,16,289
7.587722538,0.651134688,-1.098432265,-0.154652314,0.298075184,15,294
6.983145018,0.339566952,-1.393346522,-1.123513774,0.025239209,18,310
7.589521282,0.453653187,-1.006082869,-0.934450287,-0.248849369,15,287
6.898247291,0.504092149,-1.145941336,-1.21424576,-0.142549862,15,284
6.671346773,-0.629629198,-1.403687996,-1.299664024,-0.305993788,16,309
7.273064441,0.690210747,-1.296935691,-0.829310756,-0.133012101,16,285
6.923223004,0.160773223,-1.873812747,-1.343580059,-0.166407743,15,297
6.96230111,0.59857359,-1.54034845,-0.964072488,0.147222817,17,300
7.928393155,0.192031227,-1.244320682,-0.819764347,-0.200667543,15,282
7.567142981,0.574567926,-1.116816719,-0.620247166,-0.325099508,15,282
7.212905877,0.315280167,-1.580797881,-0.772529066,0.048254842,17,305
8.008060287,0.558096026,-0.673531122,-0.89769684,0.103706647,15,287
6.33996195,0.265489514,-1.299347204,-1.388893076,-0.445343678,14,274
7.26132032,-0.222755003,-1.278656617,-1.351837041,-0.355938851,15,282
7.737863513,0.365009866,-1.154990725,-1.105808666,-0.580853214,16,286
6.730875527,-0.297371489,-1.880559942,-1.162463391,-0.425133465,16,276
6.277457855,0.275301605,-1.345089728,-1.054055402,-0.194210282,17,270
7.3501829,0.272906038,-1.353164725,-0.871883613,-0.124716004,16,290
7.948812722,0.63156849,-1.235663071,-0.773688703,-0.226304691,14,281
6.80843782,-0.198883124,-1.730435251,-1.178827157,-0.32391719,17,300
6.895384353,0.459686606,-1.3501995,-0.603024642,0.0009912,15,286
7.142569921,0.597648647,-1.555344533,-0.95965277,-0.220427123,16,278
7.81593839,0.424506652,-1.099497491,-0.793674552,0.189381183,15,302
7.782449976,0.310023552,-1.518627246,-0.911845541,-0.397819079,15,292
8.096527018,0.495322394,-1.442853054,-1.274556622,-0.205414219,20,293
6.81535604,0.43901245,-1.610915145,-1.056467994,-0.18902756,16,288
6.615904636,0.195713845,-1.845038905,-1.275384757,-0.303939999,16,280
7.993014651,0.542616914,-1.007009403,-1.084927274,0.132040616,16,291
7.060521777,0.20245779,-1.769834068,-1.571908558,-0.348391426,15,281
7.303145572,0.331494869,-1.611775333,-1.08151688,-0.254747378,16,285
7.798388855,0.469106018,-1.795865598,-0.851746103,-0.158223702,16,284
7.05552192,0.275838387,-1.496325842,-1.042509682,-0.132088609,16,299
7.07627121,0.113192161,-1.241584206,-1.267188064,-0.74624319,19,299
6.640366425,-0.505628499,-1.766089433,-1.447227437,-0.460681891,17,297
8.504394857,1.090082903,-0.377218894,0.69889183,1.411909525,16,300
4.879979528,-0.041303728,-2.202545462,-1.469113077,-0.557967359,15,272
4.931901263,-0.725554315,-2.31497863,-1.807292286,-1.020464385,15,268
4.589396295,-0.790970827,-2.628224296,-2.374683051,-1.145450323,15,272
5.959296146,0.095174076,-1.387283924,-1.105282682,-0.122973425,15,246
6.327130091,0.588163997,-1.233025308,-0.681359087,-0.004208958,15,259
6.573251571,0.877600414,-1.309372871,-0.568471798,0.253652293,16,271
6.173284828,0.566849304,-1.029164448,-0.980183636,0.121162912,15,270
7.780223981,0.727402912,-1.304748533,-0.787666101,0.19323238,20,264
6.052349986,0.30726891,-1.380807626,-1.216117977,-0.669462309,15,266
6.108937542,0.258958298,-1.64400523,-1.112994558,-0.11816202,15,293
6.892284888,0.265861496,-1.512934425,-0.778964274,0.125254413,15,319
5.489370251,-0.290243802,-1.963815603,-1.782659293,-0.616173461,15,292
6.547476835,-0.297581832,-1.553916473,-1.717123298,-0.542097609,16,272
7.45811966,0.464530085,-1.226825115,-1.259741464,-0.426573551,15,275
7.215132847,0.658822708,-1.496802256,-0.864260998,-0.110067901,13,288
7.925822419,1.077385145,-0.998922896,-0.328463171,-0.056546668,15,306
6.833150741,0.359447698,-1.0570465,-0.919191539,-0.283587363,15,268
6.825661516,-0.129210605,-1.160331553,-1.252374444,-0.619270966,14,255
6.535629202,0.029672249,-1.708544173,-1.413540953,-0.408488071,16,261
6.896068842,0.168109979,-1.380481936,-1.526849757,-0.684296297,15,253
6.186391177,-0.092344932,-1.940723848,-1.548137527,-0.687012621,15,266
6.406887385,0.134939048,-2.004330311,-1.094161432,-0.642650813,15,276
6.825733734,0.412891197,-1.348010626,-1.306833409,-0.677737475,15,288
6.594193918,0.101557084,-1.932014797,-1.281355279,-0.500016151,16,287
7.723721617,0.447902406,-1.531148049,-0.615607049,-0.148587113,15,271
6.466064226,0.380536919,-1.564343192,-0.963671772,-0.141097579,15,267
7.820721939,0.465976079,-0.882757023,-0.737935876,0.034614768,16,282
8.129918835,0.589981547,-0.852615922,-0.348716945,0.205822919,15,283
7.622773124,0.456761243,-0.891138513,-0.922530252,0.237385004,15,285
7.769964973,0.777935452,-0.930481899,-1.183276145,0.122438858,19,276
8.224724003,1.204410584,-0.60704935,-0.446915337,0.587172093,15,277
7.838143654,1.192144086,-0.373829965,0.063576493,0.759584513,15,282
7.765962542,0.936059537,-0.526108642,-0.59673087,0.370639458,15,283
7.373637022,0.600032092,-0.726029771,-0.789949594,0.044546508,15,303
8.104294201,0.09622157,-1.214820129,-1.400023732,-0.190038272,18,291
7.544788678,0.456254045,-1.172918974,-0.778761945,-0.043581482,15,288
7.296933794,0.319183946,-0.921876472,-0.877797476,-0.130167241,15,260
6.767505519,-0.109457688,-0.73015399,-1.241039697,-0.024049264,14,277
6.501330248,-0.012045647,-1.065157369,-1.607159711,-0.594724236,13,246
6.656554978,0.460123644,-0.956108546,-0.924154427,-0.543797559,14,258
6.941282073,0.375640734,-1.332268163,-1.304271466,-0.179870068,15,245
6.931342888,0.591489016,-0.966254834,-0.916815087,0.060692938,14,254
4.772305522,0.252918345,-0.870772927,-0.770340218,0.343773183,45,315
5.29247353,0.083216917,-0.757739081,-0.700079053,0.353721609,49,321
5.257544262,0.163524831,-0.905050894,-0.841790606,0.457008485,43,336
5.610957636,0.157512885,-0.670776999,-0.819306702,0.267756705,30,344
5.03189996,0.138535588,-0.782771937,-0.907274733,0.248543594,36,324
5.642524291,0.011532716,-0.94280248,-1.005881738,0.128725669,44,312
6.336695966,-0.097434826,-1.113670514,-0.860421409,0.517101004,38,314
6.157733494,0.088876583,-0.595982091,-0.845985151,0.351409666,32,310
5.806131793,0.274088335,-0.964481275,-0.877379652,0.280303928,39,329
5.441923005,0.192959961,-0.517342761,-0.72091637,0.264382527,49,329
5.83015546,0.213343304,-0.790392332,-0.767581621,0.371645492,37,330
5.77878044,0.316133898,-0.551865237,-0.525107239,0.700130944,40,322
5.672583983,0.221460604,-0.701411102,-0.555956086,0.624616568,39,327
5.158064624,0.36470373,-0.484168266,-0.793287848,0.536205924,33,319
4.95440919,0.512995358,-0.261835185,-0.769943246,0.11446599,61,312
5.960021442,0.497683317,-0.474001306,-0.372748557,0.653542302,40,328
5.506598136,0.000772987,-0.713224504,-0.813065895,0.598332762,34,330
5.254624502,0.632808199,-0.320167916,-0.574873256,0.096982315,58,324
5.50696181,0.41430487,-0.806252402,-0.503923324,0.483415672,38,305
6.116768096,0.207587058,-1.246337966,-1.219773316,-0.072011049,16,303
5.618503974,0.406047825,-0.712984148,-0.525357628,0.561629029,38,312
5.445566124,0.200214771,-0.655393086,-0.663474546,0.330655308,45,320
4.959494311,0.22278586,-0.894740593,-0.870694423,0.396382534,42,323
5.083634703,0.196540386,-0.740528145,-0.725675488,0.222649276,44,320
4.644522249,0.128261796,-0.991076977,-0.890824131,0.239416918,38,309
5.597085403,-0.090431078,-0.945228488,-0.861551955,0.36367655,38,307
5.668851811,0.532051149,-0.944829691,-0.85429204,0.508962358,33,304
5.332146845,0.502113935,-0.290987794,-0.758064631,0.482252689,41,295
5.943005538,0.587105393,-0.400241358,-0.325508058,0.802615752,39,308
5.795887416,0.526882988,-0.63860106,-0.467728862,0.917544522,37,324
5.777973101,0.568973251,-0.366112895,-0.414427756,0.874680581,35,329
5.033683569,0.733417537,-0.27299042,-0.382474716,0.748738058,37,308
5.466476934,0.295932754,-0.846028569,-0.591498932,0.367895908,37,302
5.635044006,0.309789324,-1.295578475,-1.078440003,0.532956737,41,293
6.356713005,0.071467182,-1.382424822,-1.157535613,0.623885006,34,286
6.811469187,0.391684915,-1.575690042,-0.813646699,0.719269666,17,289
6.70278161,0.238135216,-1.051628243,-0.512486023,0.820212394,24,290
7.086197564,0.819844049,-0.643923099,-0.936336357,1.377477772,48,289
7.380618059,1.002399409,-0.342347071,-0.461974808,1.108191983,67,283
6.973072459,0.720834355,-0.463397319,-0.392658659,0.777215798,41,290
6.709816176,0.524050191,-0.523561086,-0.75415323,0.531932678,38,272
6.020308446,0.261731503,-0.672801441,-1.127820371,0.479757939,37,274
5.899644253,0.255993447,-1.254941151,-1.154972127,0.238833151,39,283
6.810050682,0.401697993,-0.907345089,-0.808589841,0.707694077,43,289
6.93324377,0.575721092,-0.564456448,-0.471901484,0.831332343,41,303
7.114238875,0.893425023,-0.08553093,-0.098185447,1.241740859,38,308
6.91756293,0.837934515,-0.254974925,-0.209879985,2.519820097,34,283
6.280387188,0.866424367,-0.828304633,-0.255675139,0.785703324,18,272
6.101030052,0.518229926,-0.617251353,-0.394964766,0.516521448,33,278
5.667155019,0.411926692,-0.715446254,-0.786828819,0.427794623,34,287
5.771201541,0.770571706,-0.735669282,-0.635312131,0.765685469,35,291
5.718122997,0.470833704,-0.472322943,-0.480797571,0.760261018,33,299
5.851244017,0.492094569,-0.29860261,-0.391804927,0.726497601,36,305
5.667006126,0.886066164,-0.522588356,-0.361403913,0.970264984,38,301
5.790980103,0.732460772,-0.253325268,-0.152731746,1.161252962,39,294
5.372708366,0.747145465,-0.083330775,-0.249843826,0.582164949,32,281
5.034591889,0.386829003,-0.538056928,-0.505333209,0.796546426,36,282
5.113027538,0.531217641,-0.57467466,-0.664101743,0.708194232,26,285
5.623675669,0.548883914,-0.509198006,-0.455869601,0.769092006,33,297
5.245273073,0.354568906,-0.461992147,-0.34828588,0.554651193,40,291
5.179726842,0.348578494,-0.436062182,-0.644721615,0.604643235,36,290
4.962469299,0.381377055,-0.643097852,-0.712533397,0.411156691,33,291
4.641264352,0.296428553,-0.484696448,-0.746999763,0.337774232,33,291
5.413188325,0.19621739,-0.652944099,-0.604497196,0.105212892,57,302
5.40240104,0.312283303,-0.739110421,-1.079882889,0.057006986,35,313
4.736806235,-0.062292835,-1.178940637,-1.019290422,-0.020390579,37,320
4.783204017,-0.153203317,-1.463933794,-1.327045227,-0.265113902,40,329
5.101905192,-0.1822374,-1.138438516,-1.274397452,-0.032140474,28,343
4.90577234,-0.14500515,-1.117689824,-0.982060647,0.107316726,40,333
5.522715595,0.066112441,-0.822128097,-0.69594685,0.310617198,37,310
5.631492915,0.06949681,-0.762063279,-0.739856158,0.304359192,34,322
5.397857615,0.276290905,-0.807146164,-0.936711723,0.117236337,44,321
5.117108086,0.067975825,-0.967840312,-0.976380237,0.089880594,34,330
5.195571022,-0.326696708,-0.934670382,-0.984756991,0.181819168,37,345
5.839254833,0.265308338,-0.690070315,-0.603725129,0.442452811,31,330
5.648264495,0.60708147,-0.298709404,-0.416042842,0.751629818,33,318
6.098799072,0.787868998,-0.152706798,-0.015336833,0.954333836,36,315
6.076736513,1.01509439,-0.069961122,0.063708879,1.319054926,34,314
6.374541806,1.362934186,0.370158076,0.215237572,1.44003394,36,317
6.190058525,1.572025274,0.19193016,0.303864597,1.331105227,35,320
6.256232198,1.142258218,0.041908395,0.159353528,1.035772851,36,333
5.733972163,0.815710923,-0.410407099,-0.36142219,0.678589861,39,331
5.142925036,0.41815074,-0.426642464,-0.504493736,0.403538425,47,304
5.314163303,0.338366114,-0.619322714,-0.687689975,0.39029873,24,301
5.493905384,0.196814335,-0.660026719,-0.581705596,0.420293868,29,327
5.621875507,0.504706518,-0.965763564,-0.701466639,0.418286567,39,331
5.570676631,0.29480827,-0.526053249,-0.610159483,0.435583135,41,335
5.107161198,0.134252843,-0.854941421,-0.836373367,0.225543888,44,319
5.493503602,-0.001634746,-0.885723695,-1.002129927,0.077754977,30,313
6.164570134,-0.089618309,-1.185537852,-1.055672689,0.282781964,37,309
6.039834523,0.260842647,-0.876928399,-0.737446123,0.249825557,34,315
6.50946254,0.67617014,-0.911847263,-0.651385883,0.645897013,37,303
6.33153784,0.270000442,-0.853791644,-0.908027348,0.707992509,39,293
5.530358187,0.566645026,-0.326601288,-0.534091132,0.561149889,34,313
5.484420735,0.365183697,-0.795152077,-0.615704503,0.345211844,38,315
5.454094595,0.284692489,-0.64728449,-0.651602177,0.367711729,30,306
5.270870284,0.515360909,-0.556958154,-0.480999511,0.544035728,43,298
5.280465543,0.617782084,-0.230209061,-0.309787504,0.592202129,43,301
5.211793615,0.690621625,-0.183302795,-0.376729021,0.573201233,34,297
5.308365096,0.921071717,-0.243258419,-0.031420084,1.076037954,45,326
5.532749048,1.205490194,-0.015886998,0.279107679,1.072641828,38,324
5.152009714,0.902163212,-0.345007007,-0.457824617,0.502461482,32,313
4.79629424,0.25962195,-1.246329466,-0.890441568,0.024181758,46,315
5.097903819,-0.33514863,-1.604388855,-1.659174525,-0.353512248,28,303
4.595897105,-0.972016985,-1.865510484,-1.847188373,-0.507777973,29,301
4.830651774,-0.429481023,-1.19543097,-1.275436715,-0.081034912,44,298
7.650862908,0.419241762,-0.945249633,-0.256664277,2.389170547,40,303
9.03911874,5.051206267,4.176626712,4.803932056,6.288576656,34,310
6.510590301,4.138553941,3.425404192,3.289736042,3.933603923,65,314
5.168647611,2.250924877,1.249814905,1.306297922,2.084536962,67,299
3.525120486,-0.99728991,-2.264679282,-2.13721582,-0.753862521,50,301
3.701239626,-2.189597864,-2.757831697,-2.765094154,-1.324586814,55,309
4.604298718,-2.027079507,-3.246950872,-2.692559252,-1.2250059,24,310
3.095304883,-1.528658174,-3.040989541,-3.010334027,-1.95355369,38,313
2.926759323,-2.341450802,-3.203279672,-3.216948837,-2.067604921,46,305
4.174921715,-1.967630744,-2.939063853,-2.847501425,-1.457928874,42,313
5.009595929,-1.330034419,-2.209186892,-2.162627302,-1.058251362,44,307
5.265734326,-0.886196657,-1.463572677,-1.478150165,-0.607387195,47,304
5.179253927,-0.127399055,-1.24473374,-1.460184652,-0.032904893,35,309
5.324067595,0.308710748,-0.930295047,-0.778416233,0.118265303,43,323
5.00826214,0.512001347,-0.781479297,-0.4918213,0.543799692,41,327
5.397589511,0.678357129,-0.403636352,-0.526351872,0.514704885,33,330
5.197810414,0.353343744,-0.708732301,-0.734975138,0.415488033,37,319
4.77928118,0.034755111,-0.880485393,-0.902483912,-0.254261118,36,310
4.724917658,0.178926901,-1.10894944,-1.159410384,-0.224768263,32,317
4.825051078,0.103687816,-1.103021005,-0.881899686,-0.145956825,40,316
4.624277687,0.314714016,-1.000799579,-0.995965195,-0.09633854,41,322
